,category,header,content
4,weather,"Croatia Earthquake Kills 7, Causes Serious Damage","A strong earthquake hit Croatia on Tuesday, just days after two moderate earthquakes caused damage there. Here's the latest."
5,weather,Strong Earthquake Causes Serious Damage in Croatia One Day After Two Smaller Quakes,A magnitude 6.4 earthquake struck about 12:20 p.m. Tuesday in central Croatia. Reports of damage are coming in.
6,weather,Deadly Earthquake Triggers Tsunami in Turkey,A powerful earthquake in the Aegean Sea triggers a tsunami in Turkey.
7,weather,Survivor Pulled from Rubble Two Days After Earthquake off Turkey,"A 70-year-old man is the latest survivor rescued after a magnitude 7 earthquake caused widespread damage in Izmir, Turkey."
8,weather,Tsunami Pushes Boats Aground at Marina Near Earthquake Epicenter in Turkey,A 7.0 magnitude earthquake struck the Aegean Sea between Samos Island in Greece and Western Turkey causing structural damage and tsunami reports.
9,weather,Camera Captures Terrifying Moment Building Collapses in Turkey Earthquake,A camera captures the moment a building collapses after a powerful earthquake strikes off the coast of Turkey.
0,weather,Wildlife at Risk: Delaware-Sized Iceberg Might Crash Into British Island in South Atlantic,The iceberg known as A-68A calved off the Larsen C ice shelf in 2017. Now it may run aground on South Georgia Island.
1,weather,"Winter Storm Bella Floods Homes, Knocks Out Power Across United Kingdom",High winds and flooding slam many parts of the United Kingdom.
2,weather,California Wildfire Evacuees Allowed to Return Home in Time For Christmas As Firefighters Gain Upper Hand,A fast-moving wildfire threatened homes and a military base in Southern California.
3,weather,Three Die in Winter Storm's White-Knuckle Travel Conditions; Over 100 Flights Canceled,Winter Storm Harold caused multivehicle pileups on several interstates across the Upper Plains.
4,weather,"Whiteout Conditions Trigger Multicar Pileups, Crashes Across South Dakota, Nebraska, Minnesota",A winter storm caused treacherous driving conditions in the upper Midwest.
5,weather,Photos of Kilauea's New Eruption,
6,weather,Iceberg Threatens British Overseas Territory,The world’s largest iceberg is located within striking distance of South Georgia Island in the southern Atlantic Ocean.
7,weather,Watch the Moment a Rockslide Traps People on Oregon Beach,"A rockslide blocked the tunnel entrance to a beach in Oceanside, Oregon, prompting rescue operations."
8,weather,"One Third of U.S. Rivers Changed Their Color, Three Decades of Satellite Images Show","Viewing the color of an entire river from space can reveal a lot about water quality, a new study says."
9,weather,Lava Lake in Hawaii's Kilauea Volcano Grows After Weekend Eruption,Here's the latest on an eruption of the Kīlauea volcano in Hawaii on Sunday night.
0,weather,Tens of Thousands in Southern California May See Power Cut on Christmas Eve Because of Fire Danger,"High winds are once again increasing the risk of wildfires, and SoCal Edison warns it may shut off electricity as a precaution."
1,weather,10 Broken U.S. Records That Blew Our Meteorologists' Minds in 2020,Some of these new weather records set in 2020 left meteorologists speechless.
2,weather,Hawaii's Kilauea Volcano Stabilizes After Overnight Eruption; New Lava Lake Forms,Here's the latest on an eruption of the Kīlauea volcano in Hawaii on Sunday night.
3,weather,20 Weather Occurrences That Could Have Only Happened in 2020,"We ranked the 20 weirdest weather events of 2020, and it got strange."
4,weather,"2020's Worst Environmental Disasters, and How Climate Change Played a Role",A common thread to some of the year's worst environmental disasters is their connection to climate change.
5,weather,Driver Rescued After 10 Hours Buried in Snow,"A driver was buried under the snow during Winter Storm Gail. Lucky for him, New York State Police Sgt. Jason Cawley was on duty."
6,weather,"Explosion Rocks West Virginia Chemical Plant, Killing 1",A chemical plant explosion in West Virginia prompts a shelter-in-place order for nearby residents.
7,weather,Winter Storm Gail Leaves at Least Five Dead After Record Snowfall,Winter Storm Gail brought piles of snow and hundreds of car crashes across the Northeast.
8,weather,2020: When a Pandemic and Extreme Weather Collided,"From hurricanes to wildfires to cold, the coronavirus pandemic complicated nearly every season of weather."
9,weather,FEMA Funding Change Could Mean Less Disaster Aid Money for Victims of Extreme Weather,The Federal Emergency Management Agency is proposing a rule change for the way disaster aid is allocated.
0,weather,"Winter Storm Gail: Two Killed in Pennsylvania Pileup; Hundreds of Crashes in Virginia, Maryland",Officials urged residents to take Winter Storm Gail seriously.
1,weather,"Possible Tornado Damages Buildings, Knocks Down Trees In Tampa Bay Area",Trees were knocked down and buildings destroyed by a possible tornado in the Tampa Bay area Wednesday.
2,weather,"Winter Storm Gail: Road Crews, Utilities, Airlines Prepare for Major Snowstorm",The Northeast prepares for what could be the region's first high-impact snowstorm in more than two years.
3,weather,"West Virginia School Superintendent Nixes Virtual Learning, Calls a Snow Day",Virtual learning is making snow days obsolete in some areas.
4,weather,Rescuers Search Pacific Ocean for Sailor Missing from USS Theodore Roosevelt,A sailor is missing at sea from the USS Theodore Roosevelt aircraft carrier.
5,weather,Asian Honey Bees Use Animal Dung as Extreme Defense Against 'Murder Hornets',"Honey bees in Vietnam have developed their own chemical weapon against giant ""murder hornets."""
6,weather,"French Rescue Helicopter Crashes in Bad Weather, Killing 5",Officials said the weather might be to blame after a helicopter carrying a mountain rescue crew crashed in the French Alps.
7,weather,"Fire Danger Means Power Shutoffs Possible for Over 200,000 California Homes and Businesses","With Santa Ana winds returning, California utilities warned customers electricity could be cut to help prevent wildfires."
8,weather,PG&E Warns of Power Outages as California Braces For Another Round of Dangerous Fire Weather,"Power outages are possible as high winds once again moves across parts of warm, dry California."
9,weather,Firefighters Gain Upper Hand on Southern California Wildfire Fueled by Fierce Santa Ana Winds,"The Bond Fire, fueled by fierce Santa Ana winds, spread quickly in Orange County's Silverado Canyon area."
0,weather,Mexico Earthquake Makes Waves in Pool,A powerful earthquake in southern Mexico Tuesday turned a swimming pool into a wave pool in Mexico City.
1,weather,Watch: Moment Tsunami Flows Through Turkey Town After Earthquake,"A small-scale tsunami struck the town of Seferihisar after a 7.0 magnitude earthquake struck the Aegean Sea south of Izmir, Turkey."
2,weather,Two Firefighters Injured In California Wildfire Fueled By High Winds,The Bond Fire burning in Orange County quickly grew to 11.25 square miles amid Santa Ana winds.
3,weather,"'Everybody Is on Edge': 2020's Weather Piled on More Devastation in Butte County, California","Butte County, California, where the Camp Fire destroyed Paradise two years ago, tries to move forward as another disaster strikes."
4,weather,Cold-Stunned Sea Turtles Rescued on Cape Cod,Dozens of sea turtles washed up onshore amid high winds and sudden drop in temperatures.
5,weather,Atmospheric River Smashes Alaskan Capital’s 24-Hour Rain Record,"As weather records go, this one was quite impressive, considering southeastern Alaska is typically wet this time of year."
6,weather,"Nation's Only Underground Nuclear Waste Dump Could Face Disruptions, GAO Report Says","A crucial nuclear storage facility in New Mexico faces staffing and space shortfalls, the GAO says."
7,weather,California Fire Threat Could Leave Hundreds of Thousands Without Power,Another round of Santa Ana winds prompts warnings for power outages across Southern California.
8,weather,Winter Storm Knocks Out Power to Tens of Thousands From Ohio to Maine; Schools Closed,Winter Storm Dane is bringing snow and high winds from the Great Lakes to the Appalachians.
9,weather,Golden Ray Shipwreck Dismantling Reveals Thousands of Cars (PHOTOS),The capsized ship has been in Georgia's St. Simons Sound for more than a year.
0,weather,We Now Know How The Mysterious Monolith in Utah Disappeared,A state crew counting bighorn sheep discovered the shiny metal structure last month. The federal Bureau of Land Management announced Saturday it had been removed by an unknown person or group. Now a photographer explains what he saw.
1,weather,"Volcano Erupts in Indonesia, Forces Thousands to Evacuate",Volcano sends column of ash and smoke high into the air. Thousands were forced to evacuate on Sunday.
2,weather,Arecibo Observatory in Puerto Rico Collapses Weeks After Suffering Major Damage,"Two cables snapped on the huge radio telescope in Puerto Rico earlier this year, forcing it to close."
3,weather,Northeast Urban Corridor ‘High-Impact Snowstorm’ Drought Enters Third Winter,"Using one measure, it's been more than two years since a significant, widespread snowstorm hit the Northeast urban corridor."
4,weather,Beautiful Map Shows River Basins of the U.S. in Striking Detail,This map will teach you a thing or two about the country's river basins.
5,weather,"Frigid Temperatures, Coronavirus Pandemic Significantly Add to Homeless Shelters' Burdens",Shelters are struggling to accommodate social distancing restrictions and provide beds for people with nowhere else to go to get out of the cold.
6,weather,It's Gone: Mysterious Monolith in Utah Disappears,A state crew counting bighorn sheep discovered the shiny metal structure earlier this month. The federal Bureau of Land Management announced Saturday it had been removed by an unknown person or group.
